EVT_85655_DESC;Our Serbian brothers decided to send us some supplies, weapons and volunteers. With their help now we are much close to retain our independence before Austrian invasion.;
EVT_85655_OPTIONA;Hurray!;
EVT_85656_NAME;Foreign policy;
EVT_85656_DESC;With our independence secured, it is now time to decide our foreign orientation. Currently we can try to enter alliance with Serbia as in past, or remain in isolation.;
EVT_85656_OPTIONA;We must orientate on Serbia!;
EVT_85656_OPTIONB;We must turn to isolationism;
EVT_85657_NAME;Montenegro offers alliance;
EVT_85657_DESC;After years of austrian occupation, the people of Montenegro has decided to throw off shackles of croatian opression and fight for their freedom. This is indeed a great oportunity to weaken hated Dual Monarchy, which is currently ripped apart by raging civil war.;
EVT_85657_OPTIONA;YES !;
EVT_85657_OPTIONB;It is too risky;
EVT_901570_NAME;Claim Transylvania?;
EVT_901570_DESC;Now that chaos has engulfed the Austro-Hungarian empire, we have the opportunity to reclaim Transylvania!;
EVT_901570_OPTIONA;Attack!;
EVT_901570_OPTIONB;This is a bad idea;
EVT_901571_NAME;Peace with Hungary?;
EVT_901571_DESC;Our glorious armed forces have succesfully liberated Transylvania ! Because of Hungary's weak position, they probably have no chance of taking it back, and would probably accept a peace offer.;
EVT_901571_OPTIONA;we want whole Transylvania;
EVT_901571_OPTIONB;Demand only territories with Romanian majority;
EVT_901571_OPTIONC;No, we want more!;
EVT_901572_NAME;Romania offers peace;
EVT_901572_DESC;The Romanian state has offered peace, however we must secede regions inhabitated by Romanian majority and relinquish all claims on it.;
EVT_901572_OPTIONA;Those damn Romanians!;
EVT_901572_OPTIONB;Never!;
EVT_901573_NAME;Romania offers peace;
EVT_901573_DESC;The Romanian state has offered peace, however we must secede entire Transylvania to them and relinquish all claims on it.;
EVT_901573_OPTIONA;Those damn Romanians!;
EVT_901573_OPTIONB;Never!;
EVT_901643_NAME;Status of Transylvania;
EVT_901643_DESC;Romania used our weakness while we were fighting for our independence and took ancestral Transylvania from us, but now with civil war over, we can finally focus upon retaking parts of our territory. We can either try threatening Romania with war or go directly into war with them to gain Transylvania !;
EVT_901643_OPTIONA;War will solve this !;
EVT_901643_OPTIONB;Threaten them with force!;
EVT_901643_OPTIONC;This is a bad idea;
EVT_901644_NAME;Hungarian demands;
EVT_901644_DESC;After succesfully surviving Austro-Hungarian civil war, Hungarian state has set its sight on the recently lost territory of Transylvania. Hungaria has recently issued an official demand towards our state regarding Transylvania, in which they demand cessation of Transylvania to them or they will use unspeciffied manners to gain control over it. What shall we do ?;
EVT_901644_OPTIONA;Accept their terms.;
EVT_901644_OPTIONB;Never!;
EVT_901645_NAME;Hungarian demands;
EVT_901645_DESC;After succesfully surviving Austro-Hungarian civil war, Hungarian state has set its sight on the recently lost territory of Transylvania. Hungaria has recently issued an official demand towards our state regarding Transylvania, in which they demand cessation of Transylvania to them or they will use unspeciffied manners to gain control over it. What shall we do ?;
EVT_901645_OPTIONA;Accept their terms.;
EVT_901645_OPTIONB;Never!;
EVT_901646_NAME;Romanian resistance;
EVT_901646_DESC;The mad Romanian leadership has rejected our rightful demands. How shall we react to this insolence ?;
EVT_901646_OPTIONA;War will solve this!;
EVT_901646_OPTIONB;Back down.;
EVT_901150_NAME;Peace with Romania?;
EVT_901150_DESC;We have succesfully defended our transylvanian provinces against Romanian onslaught and launched counterattack, which brought us before the gates of Bucharest ! Because of Romanian weak position, they probably have no chance to push us back, and would probably accept a peace offer.;
EVT_901150_OPTIONA;Restore pre-war borders and occupy Oltenia !;
EVT_901150_OPTIONB;Impose friendly government and occupy Oltenia !;
EVT_901150_OPTIONC;Continue War!;
EVT_901151_NAME;Hungary offers peace;
EVT_901151_DESC;Hungary has offered peace, however we must partially demobilize our armed forces and relinquish all claims on their territory.;
EVT_901151_OPTIONA;Those damn Hungarians!;
EVT_901151_OPTIONB;Never!;
EVT_901152_NAME;Hungary offers peace;
EVT_901152_DESC;Hungary has offered peace, however we must relinquish all claims on their territory and become hungarian dominion.....;
EVT_901152_OPTIONA;Those damn Hungarians!;
EVT_901152_OPTIONB;Never!;
EVT_901153_NAME;Romania submits !;
EVT_901153_DESC;Romania caves in to Hungary as expected. Our interests on Balkan peninsula are now secured.;
EVT_901153_OPTIONA;Hurrah!;
EVT_901154_NAME;Peace with Romania?;
EVT_901154_DESC;We have succesfully defended our transylvanian provinces against Romanian onslaught and launched counterattack, which brought us before the gates of Bucharest ! Because of Romanian weak position, they probably have no chance to push us back, and would probably accept a peace offer.;
EVT_901154_OPTIONA;Restore status quo;
EVT_901154_OPTIONB;Restore status quo and impose friendly government;
EVT_901154_OPTIONC;Continue War!;
EVT_901155_NAME;Austria offers peace;
EVT_901155_DESC;Austria has offered peace, however we must partially demobilize our armed forces and relinquish all claims on their territory.;
EVT_901155_OPTIONA;Those damn Austrians!;
EVT_901155_OPTIONB;Never!;
EVT_901156_NAME;Austria offers peace;
EVT_901156_DESC;Austria has offered peace, however we must relinquish all claims on their territory and become austrian dominion.....;
EVT_901156_OPTIONA;Those damn Austrians!;
EVT_901156_OPTIONB;Never!;
EVT_901157_NAME;Romania submits !;
EVT_901157_DESC;Romania caves in to Austria as expected. Our interests on Balkan peninsula are now secured.;
EVT_901157_OPTIONA;Hurrah!;
EVT_901158_NAME;Peace with Romania?;
EVT_901158_DESC;We have succesfully defended our transylvanian provinces against Romanian onslaught and launched counterattack, which brought us before the gates of Bucharest ! Because of Romanian weak position, they probably have no chance to push us back, and would probably accept a peace offer.;
EVT_901158_OPTIONA;Restore status quo;
EVT_901158_OPTIONB;Restore status quo and impose friendly government;
EVT_901158_OPTIONC;Continue War!;
EVT_901159_NAME;Austria-Hungary offers peace;
EVT_901159_DESC;Austria-Hungary has offered peace, however we must partially demobilize our armed forces and relinquish all claims on their territory.;
EVT_901159_OPTIONA;Those damn Austrians!;
EVT_901159_OPTIONB;Never!;
EVT_901160_NAME;Austria-Hungary offers peace;
EVT_901160_DESC;Austria-Hungary has offered peace, however we must relinquish all claims on their territory and become Austro-Hungarian dominion.....;
EVT_901160_OPTIONA;Those damn Austrians!;
EVT_901160_OPTIONB;Never!;
EVT_901161_NAME;Romania submits !;
EVT_901161_DESC;Romania caves in to Austria-Hungary as expected. Our interests on Balkan peninsula are now secured.;
EVT_901161_OPTIONA;Hurrah!;
EVT_901162_NAME;Peace with Romania?;
EVT_901162_DESC;We have succesfully defended our transylvanian provinces against Romanian onslaught and launched counterattack, which brought us before the gates of Bucharest ! Because of Romanian weak position, they probably have no chance to push us back, and would probably accept a peace offer.;
EVT_901162_OPTIONA;Restore status quo;
EVT_901162_OPTIONB;Restore status quo and impose friendly government;
EVT_901162_OPTIONC;Continue War!;
EVT_901163_NAME;Danubian Federation offers peace;
EVT_901163_DESC;Danubian Federation has offered peace, however we must partially demobilize our armed forces and relinquish all claims on their territory.;
EVT_901163_OPTIONA;Those damn Austrians!;
EVT_901163_OPTIONB;Never!;
EVT_901164_NAME;Danubian Federation offers peace;
EVT_901164_DESC;Danubian Federation has offered peace, however we must relinquish all claims on their territory and become Danubian Federation dominion.....;
EVT_901164_OPTIONA;Those damn Austrians!;
EVT_901164_OPTIONB;Never!;
EVT_901165_NAME;Romania submits !;
EVT_901165_DESC;Romania caves in to Danubian Federation as expected. Our interests on Balkan peninsula are now secured.;
EVT_901165_OPTIONA;Hurrah!;
EVT_901166_NAME;Claim Bosnia?;
EVT_901166_DESC;Now that chaos has engulfed the Austro-Hungarian empire, we have the opportunity to claim Bosnia for Serbia !;
EVT_901166_OPTIONA;Attack!;
EVT_901166_OPTIONB;This is a bad idea;
EVT_901167_NAME;Peace with Austria?;
EVT_901167_DESC;We have liberated Bosnia! Because of Austria's weak position, they probably have no chance of taking it back, and would probably accept a peace offer.;
EVT_901167_OPTIONA;Send them a peace deal;
EVT_901167_OPTIONB;No, we want more!;
EVT_901168_NAME;Peace with Hungary?;
EVT_901168_DESC;We have liberated Bosnia! Because of Hungary's weak position, they probably have no chance of taking it back, and would probably accept a peace offer.;
EVT_901168_OPTIONA;Send them a peace deal;
EVT_901168_OPTIONB;No, we want more!;
EVT_901169_NAME;Serbia offers peace;
EVT_901169_DESC;Serbia has offered peace, however we must secede Bosnia and relinquish all claims on it.;
EVT_901169_OPTIONA;Those damn Serbs!;
EVT_901169_OPTIONB;Never!;
EVT_901170_NAME;Serbia offers peace;
EVT_901170_DESC;Serbia has offered peace, however we must secede Bosnia and relinquish all claims on it.;
EVT_901170_OPTIONA;Those damn Serbs!;
EVT_901170_OPTIONB;Never!;
EVT_901171_NAME;Vojvodina and Dalmatian provinces;
EVT_901171_DESC;Now that chaos has engulfed the Austro-Hungarian empire, we have thanks to our recent acquisition of Bosnia the opportunity to claim Dalmatia as well as parts of Vojvodina  for Serbia !;
EVT_901171_OPTIONA;Claim Dalmatia and Vojvodina !;
EVT_901171_OPTIONB;This is a bit risky...;
EVT_901172_NAME;Serbia makes its Move!;
EVT_901172_DESC;Serbian state has taken advantage of the ongoing civil war in Austria-Hungary to establish its control over Dalmatia and parts of Vojvodina.  While this is a great infringement on our sovereignty, we are currently very weak and may not be able to win a war to reclaim our lands...;
EVT_901172_OPTIONA;We can not hope to win;
EVT_901172_OPTIONB;We shall defend our territorial integrity !;
EVT_901181_NAME;Serbia makes its Move!;
EVT_901181_DESC;Serbian state has taken advantage of the ongoing civil war in Austria-Hungary to establish its control over Dalmatia and parts of Vojvodina.  While this is a great infringement on our sovereignty, we are currently very weak and may not be able to win a war to reclaim our lands...;
EVT_901181_OPTIONA;We can not hope to win;
EVT_901181_OPTIONB;We shall defend our territorial integrity !;
EVT_901173_NAME;Peace with Croatia?;
EVT_901173_DESC;We have liberated Dalmatia! Because of Croatia's weak position, they probably have no chance of taking it back, and would probably accept a peace offer if it is what we want...;
EVT_901173_OPTIONA;Send them a peace deal;
EVT_901173_OPTIONB;No, we want more!;
EVT_901174_NAME;Serbia offers peace;
EVT_901174_DESC;Serbia has offered peace, however we must secede Dalmatia and Vojvodina and relinquish all claims on them.;
EVT_901174_OPTIONA;Those damn Serbs!;
EVT_901174_OPTIONB;Never!;
EVT_901175_NAME;Peace with Serbia?;
EVT_901175_DESC;We have liberated Bosnia! Because of Serbia's weak position, they probably have no chance of taking it back, and would probably accept a peace offer.;
EVT_901175_OPTIONA;Send them a peace deal;
EVT_901175_OPTIONB;No, we want more!;
EVT_901176_NAME;Croatia offers peace;
EVT_901176_DESC;Croatia has offered peace, however we must secede Bosnia and relinquish all claims on it.;
EVT_901176_OPTIONA;Those damn Croats!;
EVT_901176_OPTIONB;Never!;
EVT_901574_NAME;Civil War in Austria-Hungary!;
EVT_901574_DESC;Civil War has erupted in Austria-Hungary following break up of Ausgleich negotiations. The entire Austro-Hungarian Empire might fall apart if we do not interfere. But direct intervention might endanger our positions in the west, so we are limited just to sending volunteers and equipment. Who shall we support ?;
EVT_901574_OPTIONA;Support Austria;
EVT_901574_OPTIONB;Support Hungary;
EVT_901574_OPTIONC;We must not interfere;
EVT_901575_NAME;German Aid Arrives!;
EVT_901575_DESC;The German Empire believes that our success in the present struggle in Austria-Hungary is essential for the continued stability of Europe, and has sent us considerable amounts of supplies and military 'experts' to help us in the fight.;
EVT_901575_OPTIONA;OK;
EVT_901576_NAME;German Aid Arrives!;
EVT_901576_DESC;The German Empire believes that our success in the present struggle in Austria-Hungary is essential for the continued stability of Europe, and has sent us considerable amounts of supplies and military 'experts' to help us in the fight.;
EVT_901576_OPTIONA;OK;
EVT_901580_NAME;Volunteers from Slovakia arrives!;
EVT_901580_DESC;With eruption of the civil war in Austria-Hungary many slovaks in the empire saw this as a chance to finally break free from the hated Kingdom of Hungary. They have arrived in considerable numbers and are offering us their services.;
