EVT_6656220_DESC;We have occupied most of Ireland's major cities and defeated the Irish Republican army. The tyrant Michael Collins and his cronies have gone underground but won't escape the people's justice for long!;;;;;;;Мы заняли большую часть ирландских городов и разгромили Ирландскую республиканскую армию. Тиран Майкл Коллинз и его соратники ушли в подполье, но им не долго скрыться от народного правосудия!;;x
EVT_6656220_OPTIONA;Set up a Syndicalist government in Dublin!;;;;;;;Сформировать синдикалистское правительство в Дублине!;;x
EVT_6656220_OPTIONB;Rule Ireland directly!;;;;;;;Управлять Ирландией напрямую!;;x
EVT_100224_NAME;British annexation of Ireland;;;;;;;#TODO;;x
EVT_100224_DESC;Recently, our British comrades overthrew the corrupt dictatorship of Michael Collins in Ireland. However, instead of putting in power a socialist government in Ireland, they have instead chosen to annex the island. Our Irish-American citizens are outraged, calling it unsocialist and an act of imperialism, and are demanding that Britain release Ireland. As a result, we will have to choose a stance on this issue.;;;;;;;#TODO;;x
EVT_100224_OPTIONA;Demand they release Ireland!;;;;;;;#TODO;;x
EVT_100224_OPTIONB;We support the reunification of the British Isles under socialism!;;;;;;;#TODO;;x
EVT_100224_OPTIONC;Stay out of it.;;;;;;;#TODO;;x
EVT_100225_NAME;CSA demands we release Ireland;;;;;;;#TODO;;x
EVT_100225_DESC;The Combined Syndicates of America have demanded that we release Ireland, calling our recent reunification of the British Isles unsocialist and an act of imperialism. How should we respond to these demands?;;;;;;;#TODO;;x
EVT_100225_OPTIONA;Give into their demands;;;;;;;#TODO;;x
EVT_100225_OPTIONB;We refuse!;;;;;;;Отказать!;;x
EVT_100226_NAME;Union of Britain refuses our demands;;;;;;;#TODO;;x
EVT_100226_DESC;The Union of Britain has refused our demands to release Ireland. How should we respond?;;;;;;;#TODO;;x
EVT_100226_OPTIONA;Enforce an embargo on Britain.;;;;;;;#TODO;;x
EVT_100226_OPTIONB;Nothing we can do..;;;;;;;#TODO;;x
EVT_100227_NAME;CSA embargoes Britain;;;;;;;#TODO;;x
EVT_100227_DESC;The Combined Syndicates of America have responded to our refusal of their demands by embargoing us.;;;;;;;#TODO;;x
EVT_100227_OPTIONA;So be it!;;;;;;;Да будет так;;x
EVT_100227_OPTIONB;Maybe we should reconsider..;;;;;;;#TODO;;x
EVT_100167_NAME;CTU Chairman election;;;;;;;Выбор председателя Конгресса профсоюзов;;x
EVT_100167_DESC;Before the Second International Congress is held, a new Chairman has to be elected in order to replace comrade Philip Snowden. Oswald Mosley's Maximists have become the strongest party of the CTU, but still the opposition may be powerful enough to stall Mosley's election. As an alternative, the opposition may attempt to force Tom Mann as the Chairman.;;;;;;;#TODO;;x
EVT_100167_OPTIONA;The election is stalled;;;;;;;Выборы остановлены;;x
EVT_100167_OPTIONB;Mosley becomes the Chairman;;;;;;;Мосли становится председателем;;x
EVT_100167_OPTIONC;The opposition forces Tom Mann through;;;;;;;Том Манн становится председателем;;x
EVT_100168_NAME;Arthur Horner's gamble;;;;;;;Авантюра Артура Хорнера;;x
EVT_100168_DESC;Disappointed with the current lack of progress, comrade Horner has proposed that he himself will the candidate for the Chairman's post, should the Maximists and the opposition continue to squabble. Horner's authority in the CTU is undeniable, so it almost sure he'll become the Chairman. However, if something goes wrong, his political career may be ended forever...;;;;;;;#TODO;;x
EVT_100168_OPTIONA;Long live Chairman Horner!;;;;;;;Да здравствует председатель Хорнер!;;x
EVT_100168_OPTIONB;Comrade Mosley beats Horner and Mann;;;;;;;Мосли обходит Хорнера и Манна;;x
EVT_100168_OPTIONC;Comrade Mann beats Horner and Mosley;;;;;;;Манн обходит Хорнера и Мосли;;x
EVT_100169_NAME;General Secretary under Oswald Mosley;;;;;;;Генеральный секретарь при Освальде Мосли;;x
EVT_100169_DESC;Mosley's election gives the Maximists a perfect opportunity to deal with General Secretary Arthur Horner. Horner's authority in the CTU is doubtless and his loyalty to the Union is beyond reproach, but his moderate outlook on politics may become an obstacle to the Maximists' reform plans. We can appoint an alternative candidate or ignore the constitution, remove Horner from his post and merge the post of Chairman with the General Secretary, soldifying Mosley's power in the Union.;;;;;;;#TODO;;x
EVT_100169_OPTIONA;Horner stays in power;;;;;;;Хорнер остается у власти;;x
EVT_100169_OPTIONB;Select William Gallacher, leader of the Scottish syndicalists;;;;;;;Выбрать Уильяма Галлахера, лидера шотландских синдикалистов;;x
EVT_100169_OPTIONC;Select Eric Blair, writer and former militia commander;;;;;;;Выбрать Эрика Блэра, писателя и бывшего командующего ополчения;;x
EVT_100169_OPTIOND;Mosley ignores the consitution and merges both posts;;;;;;;Мосли игнорирует конституцию и совмещает оба поста;;x
EVT_100170_NAME;General Secretary under Arthur Horner;;;;;;;Генеральный секретарь при Артуре Хорнере;;x
EVT_100170_DESC;Horner's election to the Chairman post means that the period of uncertainity and lack of confidence in British politics is over. However, since the constitution forbids merging the two highest posts in the country with any other, the new Chairman is to nominate a new General Secretary. As the leader of the Maximists, Oswald Mosley is the most suitable candidate, politically. However, his extreme ambitions may turn out to be dangerous, should he plan to expand his powers further on.;;;;;;;#TODO;;x
EVT_100170_OPTIONA;Oswald Mosley, the leader of the Maximists;;;;;;;Выбрать Освальда Мосли, лидера максимистов;;x
EVT_100170_OPTIONB;Wiliam Gallacher, leader of the Scottish syndicalists;;;;;;;Выбрать Уильяма Галлахера, лидера шотландских синдикалистов;;x
EVT_100170_OPTIONC;Eric Blair, writer and former militia commander;;;;;;;Выбрать Эрика Блэра, писателя и бывшего командующего ополчения;;x
EVT_100170_OPTIOND;Tom Mann, the former Chairman candidate;;;;;;;Выбрать Тома Манна, бывшего кандита на пост председателя;;x
EVT_100171_NAME;General Secretary under Oswald Mosley;;;;;;;Генеральный секретарь при Освальде Мосли;;x
EVT_100171_DESC;Mosley's election gives the Maximists a perfect opportunity to place someone loyal as the General Secretary. Horner's loyalty towards Britain and his authority in the CTU is doubtless, but his moderate outlook in politics may become an obstacle to the Maximists' reform plans. Plus, his reckless resignation from the post makes removing him all too easy. The alternative is always to ignore the constitution and merge the post of Chairman with the General Secretary, soldifying Mosley's power in the Union.;;;;;;;#TODO;;x
EVT_100171_OPTIONA;Niclas y Glais, Welsh poet and socialist activist;;;;;;;Никлас и Глайс, валлийский поэт и социалистический активист;;x
