EVT_11800141_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800141_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800145_NAME;Fate of America;;;;;;;Судьба Америки;;;X
EVT_11800145_DESC;After a long fight on the American continent, we have launched a full offensive and forced Americans to surrender. Washington and the fate of entire America is now in our hands!;;;;;;;После долгой войны на американском континенте, крупномасштабное наступление вынудило американцев капитулировать. Вашингтон и судьба всей Америки теперь в наших руках!;;;X
EVT_11800145_OPTIONA;Liberate United states !;;;;;;;Воссоздать Соединенные Штаты!;;;X
EVT_11800145_OPTIONB;Liberate FUA and USA !;;;;;;;Создать ФСА и США!;;;X
EVT_11800145_OPTIONC;Balkanize America !;;;;;;;Балканизировать Америку!;;;X
EVT_11800145_OPTIOND;Liberate Combined Syndicates !;;;;;;;Создать Объединенные Синдикаты!;;;X
EVT_11800145_OPTIONE;Liberate American Union !;;;;;;;Создать Американский Союз!;;;X
EVT_11800145_OPTIONF;Occupy them !;;;;;;;Оккупировать Россию!;;;X
EVT_11800146_NAME;Independent United States;;;;;;;Независимые Соединенные Штаты;;;X
EVT_11800146_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800146_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800147_NAME;Independent Federated Union;;;;;;;Независимый Федеративный Союз;;;X
EVT_11800147_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800147_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800148_NAME;Independent United States;;;;;;;Независимые Соединенные Штаты;;;X
EVT_11800148_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800148_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800149_NAME;Independent United States;;;;;;;Независимые Соединенные Штаты;;;X
EVT_11800149_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800149_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800150_NAME;Independent New England;;;;;;;Независимая Новая Англия;;;X
EVT_11800150_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800150_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800166_NAME;Independent Confederation of Great Lakes;;;;;;;Независимая Конфедерация Великих Озер;;;X
EVT_11800166_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800166_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800151_NAME;Independent Pacific States;;;;;;;Независимые Тихоокеанские штаты;;;X
EVT_11800151_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800151_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800152_NAME;Independent Combined Syndicates;;;;;;;Независимые Объединенные Синдикаты;;;X
EVT_11800152_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800152_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800153_NAME;Independent Union State;;;;;;;Независимый Американский Союз;;;X
EVT_11800153_DESC;...Nobody sees this...;;;;;;;… Никто этого не видит …;;;X
EVT_11800153_OPTIONA;A new beginning;;;;;;;Новое начало;;;X
EVT_11800154_NAME;The Capital;;;;;;;Столица;;;X
EVT_11800154_DESC;Atlanta has been the Capital of the Federated Union since our founding. It seems Richmond isn't as accomodating for a Capital as we thought and it may be time to choose another city to be the seat of the Union.;;;;;;;После основания Федеративного Союза его столицей стал Ричмонд, но он не слишком подходит для этой цели, возможно, стоит выбрать другой город.;;;X
EVT_11800154_OPTIONA;The Capital stays in Richmond!;;;;;;;Столицей останется Ричмонд!;;;X
EVT_11800154_OPTIONB;Atlanta, where else would it be?;;;;;;;Атланта, где же еще?;;;X
EVT_11800154_OPTIONC;Montgomery, our capital should be in Alabama;;;;;;;Монтгомери, столица должна быть в Алабаме!;;;X
EVT_11800167_NAME;The Capital;;;;;;;Столица;;;X
EVT_11800167_DESC;Washington has been the Capital of the Geeat Lakes since our founding. It seems Washington isn't as accomodating for a Capital as we thought and it may be time to choose another city to be the seat of the Confederacy.;;;;;;;После появления нашей страны ее столицей стал Вашингтон, но он не слишком подходит для этой цели, возможно, стоит выбрать другой город.;;;X
EVT_11800167_OPTIONA;The Capital stays in Washington!;;;;;;;Столица останется в Вашингтоне!;;;X
EVT_11800167_OPTIONB;Detroit, where else would it be?;;;;;;;Детройт, где же еще?;;;X
EVT_11800167_OPTIONC;XChicago, our capital should be in Illionois;;;;;;;Чикаго, столица должна быть в Иллинойсе!;;;X
EVT_996032_NAME;The Annexation of Italy;;;;;;;Аннексия Италии;;;X
EVT_996032_DESC;The Italian Federation has been dissolved and the last remnants of her army have been crushed. We of course helped ourselves to some of the supplies and armament warehouse after the surrender.;;;;;;;Сразу после капитуляции армии Итальянская Федерация была распушена. Часть военного снаряжения была отправлена в качестве компенсации.;;;X
EVT_996032_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_996033_NAME;Burma is Defeated;;;;;;;Поражение Бирмы;;;X
EVT_996033_DESC;The war with Burma has been a success. The Burmese army has surrendered, and Burma has been annexed. Warehouses full of supplies were captured which we can use for spreading our rule elsewhere in the future.;;;;;;;Война с Бирмой завершилась успехом. Ее армия сдалась, а земли аннексированы. Военное снаряжение и припасы были вывезены в нашу столицу.;;;X
EVT_996033_OPTIONA;Hurrah!;;;;;;;Ура!;;;X
EVT_996173_NAME;Sudeten;;;;;;;Судеты;;;X
